,Company,TypeName,Inches,Ram,OpSys,Weight (kg),Price_euros,Brand,Resolution,Pixel Width,Pixel Height,Total Pixels,Pixel Density,IPS Panel,Touchscreen,Cpu Clock Speed (GHz),Cpu Brand,Simple Cpu Brand,Cpu Company,Memory Type,HDD Memory (GB),Hybrid Memory (GB),Flash Memory (GB),SSD Memory (GB),Total Memory (GB),Gpu Brand,Simple Gpu Brand,Gpu Company,Simple OpSys
594,Lenovo,Notebook,17.3,4GB,No OS,2.8,529.0,IDEAPAD,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.0,Intel Core i3,Intel Core i3,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,No OS
123,HP,Notebook,17.3,16GB,Windows 10,2.5,1271.0,PROBOOK,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,1.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
734,Lenovo,Notebook,13.3,8GB,Windows 10,1.44,960.0,THINKPAD,1920 x 1080,1920,1080,2073600,165.6321180513006,True,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
931,HP,Ultrabook,12.5,4GB,Windows 10,1.26,1579.0,ELITEBOOK,1920 x 1080,1920,1080,2073600,176.23257360658386,False,False,2.3,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
98,Asus,Notebook,15.6,6GB,Windows 10,2.0,577.0,VIVOBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.4,Intel Core i3,Intel Core i3,Intel,SSD,0,0,0,256,256,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
377,Dell,Notebook,15.6,4GB,Windows 10,1.8,309.0,INSPIRON,1366 x 768,1366,768,1049088,100.45466986113651,False,False,1.6,Intel Celeron Dual Core,Intel Other,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
130,Dell,Notebook,15.6,8GB,Windows 10,2.36,638.99,INSPIRON,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,AMD Radeon R7,AMD Radeon,AMD,Windows
23,Dell,2 in 1 Convertible,13.3,8GB,Windows 10,1.62,819.0,INSPIRON,1920 x 1080,1920,1080,2073600,165.6321180513006,False,True,1.6,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel UHD Graphics,Intel UHD,Intel,Windows
1222,HP,Notebook,15.6,6GB,Windows 10,2.1,529.0,PAVILION,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.7,AMD A12-Series,AMD,AMD,HDD,1000,0,0,0,1000,AMD Radeon,AMD Radeon,AMD,Windows
555,Asus,Notebook,15.6,4GB,Linux,2.0,224.0,VIVOBOOK,1366 x 768,1366,768,1049088,100.45466986113651,False,False,1.1,Intel Celeron Dual Core,Intel Other,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Linux
370,Asus,2 in 1 Convertible,15.6,12GB,Windows 10,2.26,1099.0,ZENBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,True,2.7,Intel Core i7,Intel Higher,Intel,Hybrid,2000,0,0,512,2512,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
383,Lenovo,Notebook,14.0,8GB,Windows 10,1.5,1099.0,IDEAPAD,1920 x 1080,1920,1080,2073600,157.3505121487356,True,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
201,Lenovo,Notebook,15.6,4GB,Windows 10,2.1,493.0,IDEAPAD,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
917,MSI,Gaming,17.3,16GB,Windows 10,2.7,1599.0,APACHE,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
368,Dell,Notebook,15.6,8GB,Windows 10,2.33,899.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,AMD Radeon R7,AMD Radeon,AMD,Windows
973,Toshiba,Notebook,14.0,8GB,Windows 10,1.95,1180.0,TECRA,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
387,Dell,Workstation,15.6,8GB,Windows 10,2.23,1369.0,PRECISION,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.6,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,AMD FirePro,AMD FirePro,AMD,Windows
816,Razer,Ultrabook,12.5,16GB,Windows 10,1.29,1799.0,BLADE,3840 x 2160,3840,2160,8294400,352.4651472131677,True,True,2.5,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
256,HP,Notebook,15.6,8GB,Windows 10,1.91,445.9,PAVILION,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,AMD A6-Series,AMD,AMD,SSD,0,0,0,128,128,AMD Radeon R4,AMD Radeon,AMD,Windows
1119,Asus,Gaming,17.3,8GB,Windows 10,3.52,1312.49,ROG,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.6,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
169,HP,Notebook,13.3,4GB,Windows 10,1.49,754.0,PROBOOK,1920 x 1080,1920,1080,2073600,165.6321180513006,True,False,1.6,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel UHD Graphics,Intel UHD,Intel,Windows
560,Acer,2 in 1 Convertible,11.6,4GB,Windows 10,1.25,349.0,SPIN,1920 x 1080,1920,1080,2073600,189.90579052433606,True,True,2.0,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,32,0,32,Intel HD Graphics,Intel HD,Intel,Windows
373,Lenovo,Notebook,17.3,4GB,Windows 10,2.6,489.0,IDEAPAD,1600 x 900,1600,900,1440000,106.11306214269258,False,False,2.2,AMD A8-Series,AMD,AMD,SSD,0,0,0,128,128,AMD Radeon R5,AMD Radeon,AMD,Windows
909,LG,Ultrabook,14.0,8GB,Windows 10,0.98,1899.0,GRAM,1920 x 1080,1920,1080,2073600,157.3505121487356,True,True,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
719,HP,Notebook,17.3,8GB,Windows 10,2.63,1200.0,PROBOOK,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
791,Vero,Notebook,14.0,4GB,Windows 10,1.22,202.9,VERO K,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,1.1,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,32,0,32,Intel HD Graphics,Intel HD,Intel,Windows
954,Lenovo,Ultrabook,14.0,8GB,Windows 10,1.7,1488.99,THINKPAD,1920 x 1080,1920,1080,2073600,157.3505121487356,True,False,2.6,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
1167,Lenovo,Notebook,15.6,4GB,Windows 10,2.2,468.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.0,Intel Core i3,Intel Core i3,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
1204,Asus,Gaming,15.6,8GB,Windows 10,2.2,1169.0,ASUS FX,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.6,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
868,Acer,Notebook,14.0,8GB,Windows 10,1.56,902.0,TRAVELMATE,1920 x 1080,1920,1080,2073600,157.3505121487356,True,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
972,Dell,Gaming,17.3,32GB,Windows 10,4.42,2800.0,ALIENWARE,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.6,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
1155,HP,Notebook,15.6,4GB,Windows 10,1.91,478.89,PAVILION,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,AMD A6-Series,AMD,AMD,SSD,0,0,0,256,256,AMD Radeon,AMD Radeon,AMD,Windows
1268,HP,Netbook,11.6,2GB,Windows 10,1.17,209.0,STREAM,1366 x 768,1366,768,1049088,135.0942111925629,False,False,1.6,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,32,0,32,Intel HD Graphics,Intel HD,Intel,Windows
1071,HP,Notebook,15.6,4GB,Windows 10,2.31,1199.0,PROBOOK,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.3,Intel Core i5,Intel Core i5,Intel,HDD,500,0,0,0,500,Intel HD Graphics,Intel HD,Intel,Windows
964,HP,Notebook,15.6,8GB,Windows 10,2.04,846.5,PROBOOK,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
774,HP,Ultrabook,12.5,4GB,Windows 10,1.26,1244.0,ELITEBOOK,1366 x 768,1366,768,1049088,125.36742798669837,False,False,2.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
324,Acer,Notebook,15.6,8GB,Windows 10,2.2,659.0,ASPIRE,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.7,AMD A12-Series,AMD,AMD,SSD,0,0,0,256,256,AMD Radeon RX,AMD Radeon,AMD,Windows
203,Lenovo,Gaming,15.6,16GB,Windows 10,3.2,1749.0,LEGION,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,512,1512,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
84,Acer,Notebook,15.6,4GB,Windows 10,2.1,395.0,ASPIRE,1366 x 768,1366,768,1049088,100.45466986113651,False,False,3.0,AMD A9-Series,AMD,AMD,HDD,1000,0,0,0,1000,AMD Radeon R5,AMD Radeon,AMD,Windows
633,Lenovo,Notebook,15.6,4GB,Windows 10,2.2,579.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.0,Intel Core i3,Intel Core i3,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
908,Lenovo,Notebook,15.6,8GB,Windows 10,2.6,789.0,IDEAPAD,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.3,Intel Core i5,Intel Core i5,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
611,Dell,Gaming,15.6,16GB,Windows 10,2.59,879.01,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.6,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
398,Dell,Workstation,15.6,8GB,Windows 10,1.78,2712.0,PRECISION,3840 x 2160,3840,2160,8294400,282.42399616439724,False,True,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Nvidia Quadro,Nvidia Quadro,Nvidia,Windows
91,Acer,Notebook,15.6,8GB,Windows 10,2.2,689.0,ASPIRE,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.8,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
1106,MSI,Gaming,17.3,8GB,Windows 10,2.9,1511.19,APACHE,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.6,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
430,Samsung,Netbook,11.6,4GB,Chrome OS,1.15,269.0,CHROMEBOOK,1366 x 768,1366,768,1049088,135.0942111925629,False,False,1.6,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,16,0,16,Intel HD Graphics,Intel HD,Intel,Other
779,Asus,Notebook,15.6,8GB,Windows 10,2.0,581.9,VIVOBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.1,Intel Pentium Dual Core,Intel Other,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
1143,HP,Workstation,15.6,8GB,Windows 7,2.59,2229.0,ZBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.6,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Nvidia Quadro,Nvidia Quadro,Nvidia,Windows
291,Asus,Gaming,17.3,8GB,Windows 10,3.0,1187.0,ASUS FX,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.8,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
57,Asus,Notebook,15.6,4GB,Windows 10,2.0,586.19,VIVOBOOK,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
257,HP,Notebook,17.3,16GB,Windows 10,2.9,1059.0,ENVY,1920 x 1080,1920,1080,2073600,127.33567457123111,True,False,1.8,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
888,Acer,Netbook,11.6,4GB,Chrome OS,1.25,297.0,CHROMEBOOK,1366 x 768,1366,768,1049088,135.0942111925629,True,False,1.6,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,32,0,32,Intel HD Graphics,Intel HD,Intel,Other
1266,HP,Notebook,15.6,6GB,Windows 10,2.04,549.99,PAVILION,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.9,AMD A9-Series,AMD,AMD,HDD,1000,0,0,0,1000,AMD Radeon R7,AMD Radeon,AMD,Windows
1066,Asus,Gaming,17.3,64GB,Windows 10,3.58,3975.0,ROG,1920 x 1080,1920,1080,2073600,127.33567457123111,True,False,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,1000,1000,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
388,Dell,Workstation,15.6,8GB,Windows 10,2.0,2135.0,PRECISION,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Nvidia Quadro,Nvidia Quadro,Nvidia,Windows
335,HP,Notebook,14.0,8GB,Windows 10,1.48,1268.0,ELITEBOOK,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.6,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
273,Lenovo,2 in 1 Convertible,14.0,16GB,Windows 10,1.36,2499.0,THINKPAD,2560 x 1440,2560,1440,3686400,209.8006828649808,False,True,2.6,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
756,HP,Notebook,15.6,8GB,Windows 10,2.2,1099.0,PAVILION,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.5,Intel Core i5,Intel Core i5,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
1077,MSI,Gaming,17.3,16GB,Windows 10,3.78,2499.0,DOMINATOR,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
1256,Asus,Gaming,17.3,16GB,Windows 10,4.0,1900.0,ROG,1920 x 1080,1920,1080,2073600,127.33567457123111,True,False,2.6,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
128,Dell,Notebook,17.3,16GB,Windows 10,2.8,1396.0,INSPIRON,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,1.8,Intel Core i7,Intel Higher,Intel,Hybrid,2000,0,0,256,2256,AMD Radeon,AMD Radeon,AMD,Windows
802,Dell,Ultrabook,13.3,8GB,Windows 10,1.29,1499.0,XPS,1920 x 1080,1920,1080,2073600,165.6321180513006,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
28,Dell,Ultrabook,15.6,8GB,Windows 10,1.88,1298.0,LATITUDE,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.9,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel UHD Graphics,Intel UHD,Intel,Windows
1207,Lenovo,Notebook,15.6,4GB,Windows 10,2.2,299.0,IDEAPAD,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.2,AMD E-Series,AMD,AMD,HDD,500,0,0,0,500,AMD Radeon R2,AMD Radeon,AMD,Windows
882,Asus,Notebook,14.1,4GB,Windows 10,1.65,348.0,VIVOBOOK,1366 x 768,1366,768,1049088,111.1413368676404,False,False,1.1,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,32,0,32,Intel HD Graphics,Intel HD,Intel,Windows
510,Dell,Ultrabook,13.3,8GB,Windows 10,1.29,899.0,XPS,1920 x 1080,1920,1080,2073600,165.6321180513006,True,True,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
675,MSI,Gaming,15.6,16GB,Windows 10,2.4,1294.0,LEOPARD,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,256,1256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
151,Dell,Gaming,15.6,8GB,Windows 10,2.62,899.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.8,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
244,Lenovo,2 in 1 Convertible,13.9,8GB,Windows 10,1.38,1079.0,YOGA,1920 x 1080,1920,1080,2073600,158.48253022174808,True,True,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
714,Dell,Notebook,15.6,16GB,Windows 10,1.93,1426.66,LATITUDE,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.6,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
543,Acer,Gaming,15.6,8GB,Linux,2.4,798.0,ASPIRE,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Linux
544,Asus,Notebook,15.6,4GB,Windows 10,2.0,349.0,VIVOBOOK,1366 x 768,1366,768,1049088,100.45466986113651,False,False,1.8,AMD E-Series,AMD,AMD,HDD,500,0,0,0,500,AMD Radeon R2,AMD Radeon,AMD,Windows
639,Dell,Notebook,15.6,16GB,Windows 10,2.06,2399.0,XPS,3840 x 2160,3840,2160,8294400,282.42399616439724,False,True,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,1000,1000,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
697,Asus,2 in 1 Convertible,12.5,4GB,Chrome OS,1.2,669.0,CHROMEBOOK,1920 x 1080,1920,1080,2073600,176.23257360658386,False,True,0.9,Intel Core M,Intel Higher,Intel,Flash,0,0,64,0,64,Intel HD Graphics,Intel HD,Intel,Other
423,Asus,Notebook,15.6,8GB,Linux,2.3,597.0,VIVOBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.4,Intel Core i3,Intel Core i3,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce,Nvidia GeForce,Nvidia,Linux
910,Dell,Notebook,14.0,8GB,Windows 10,1.6,1205.0,LATITUDE,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.8,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
1171,HP,Notebook,15.6,16GB,Windows 10,2.1,1159.0,PROBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel UHD Graphics,Intel UHD,Intel,Windows
659,Dell,Gaming,17.3,32GB,Windows 10,4.42,3147.37,ALIENWARE,3840 x 2160,3840,2160,8294400,254.67134914246222,True,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,512,1512,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
797,Dell,Notebook,15.6,8GB,Windows 10,1.95,810.0,LATITUDE,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
1280,HP,Notebook,15.6,6GB,Windows 10,2.04,549.99,PAVILION,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.9,AMD A9-Series,AMD,AMD,HDD,1000,0,0,0,1000,AMD Radeon R7,AMD Radeon,AMD,Windows
1201,Lenovo,Notebook,15.6,8GB,No OS,2.2,629.0,IDEAPAD,1366 x 768,1366,768,1049088,100.45466986113651,False,False,2.5,Intel Core i7,Intel Higher,Intel,HDD,500,0,0,0,500,Nvidia GeForce,Nvidia GeForce,Nvidia,No OS
99,HP,Gaming,15.6,12GB,Windows 10,2.62,1249.0,OMEN,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,2.8,Intel Core i7,Intel Higher,Intel,Hybrid,1000,0,0,128,1128,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
850,HP,Notebook,15.6,4GB,No OS,1.86,299.0,250,1366 x 768,1366,768,1049088,100.45466986113651,False,False,1.6,Intel Celeron Dual Core,Intel Other,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,No OS
448,MSI,Gaming,15.6,8GB,Windows 10,2.2,1027.74,GV,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Nvidia GeForce GTX,Nvidia GeForce,Nvidia,Windows
755,Lenovo,2 in 1 Convertible,13.3,8GB,Windows 10,1.3,1199.0,YOGA,3200 x 1800,3200,1800,5760000,276.053530085501,True,True,1.8,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
976,Lenovo,Notebook,14.0,4GB,Windows 7,1.7,1002.0,THINKPAD,1366 x 768,1366,768,1049088,111.93520355955211,False,False,2.3,Intel Core i5,Intel Core i5,Intel,Hybrid,0,508,0,0,508,Intel HD Graphics,Intel HD,Intel,Windows
115,HP,2 in 1 Convertible,13.3,8GB,Windows 10,1.26,1398.99,SPECTRE,1920 x 1080,1920,1080,2073600,165.6321180513006,True,True,1.6,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel UHD Graphics,Intel UHD,Intel,Windows
777,Acer,Notebook,14.0,4GB,Windows 10,1.8,636.0,SWIFT,1920 x 1080,1920,1080,2073600,157.3505121487356,True,False,2.4,Intel Core i3,Intel Core i3,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
72,Dell,Notebook,15.6,8GB,Windows 10,2.2,870.0,INSPIRON,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,AMD Radeon,AMD Radeon,AMD,Windows
845,Dell,Notebook,15.6,4GB,Windows 10,2.18,739.0,VOSTRO,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,AMD Radeon R5,AMD Radeon,AMD,Windows
537,HP,Notebook,15.6,4GB,Windows 10,1.86,398.99,250,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,1.6,Intel Pentium Quad Core,Intel Other,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
849,HP,Ultrabook,14.0,8GB,Windows 10,1.54,1468.0,ELITEBOOK,1920 x 1080,1920,1080,2073600,157.3505121487356,False,False,2.5,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,512,512,Intel HD Graphics,Intel HD,Intel,Windows
174,HP,Notebook,17.3,8GB,Windows 10,2.5,923.0,PROBOOK,1920 x 1080,1920,1080,2073600,127.33567457123111,False,False,1.6,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
87,HP,Notebook,15.6,8GB,Windows 10,1.96,598.99,250,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
551,Dell,Notebook,15.6,8GB,Windows 10,1.9,1116.99,LATITUDE,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
705,Dell,Notebook,15.6,8GB,Windows 10,2.18,795.0,VOSTRO,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.5,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
314,Asus,2 in 1 Convertible,11.6,2GB,Windows 10,1.1,275.0,VIVOBOOK,1366 x 768,1366,768,1049088,135.0942111925629,False,True,1.1,Intel Celeron Dual Core,Intel Other,Intel,Flash,0,0,32,0,32,Intel HD Graphics,Intel HD,Intel,Windows
600,HP,Notebook,15.6,8GB,Windows 10,1.84,1219.0,ELITEBOOK,1920 x 1080,1920,1080,2073600,141.21199808219862,False,False,2.7,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Intel HD Graphics,Intel HD,Intel,Windows
1094,HP,Netbook,12.5,4GB,Windows 7,2.4,1599.0,ELITEBOOK,1366 x 768,1366,768,1049088,125.36742798669837,False,False,2.3,Intel Core i5,Intel Core i5,Intel,SSD,0,0,0,128,128,Intel HD Graphics,Intel HD,Intel,Windows
599,Dell,Workstation,15.6,8GB,Windows 10,2.06,1763.0,PRECISION,1920 x 1080,1920,1080,2073600,141.21199808219862,False,True,2.8,Intel Core i7,Intel Higher,Intel,SSD,0,0,0,256,256,Nvidia Quadro,Nvidia Quadro,Nvidia,Windows
277,Acer,Notebook,15.6,8GB,Windows 10,2.2,745.0,ASPIRE,1920 x 1080,1920,1080,2073600,141.21199808219862,True,False,1.8,Intel Core i7,Intel Higher,Intel,HDD,1000,0,0,0,1000,Nvidia GeForce,Nvidia GeForce,Nvidia,Windows
